stu,skill,crtRatio
1973,60,0.8333333333333334
1096,56,0.42857142857142855
3301,53,0.0
248,71,0.5384615384615384
900,66,0.5
359,96,0.8333333333333334
917,96,0.46875
26,78,1.0
3320,15,1.0
1971,23,0.8
916,9,0.7777777777777778
252,90,1.0
3042,86,0.7
2019,79,0.6
132,6,1.0
1507,51,1.0
143,50,1.0
179,2,0.6666666666666666
3324,11,1.0
139,100,0.8333333333333334
253,64,0.8333333333333334
2013,96,0.6153846153846154
232,82,1.0
350,116,1.0
240,100,0.5909090909090909
458,94,1.0
3283,67,0.9166666666666666
3308,32,0.75
197,79,0.36363636363636365
3322,95,0.8
2174,26,1.0
438,55,0.8235294117647058
995,60,0.6
231,9,0.75
69,64,0.6666666666666666
2696,63,0.6666666666666666
2267,7,0.0
2606,1,0.125
261,91,0.6521739130434783
430,39,0.875
341,71,0.24242424242424243
2744,114,1.0
2049,102,1.0
445,66,1.0
214,9,0.125
462,96,1.0
691,86,0.8
94,100,1.0
2031,10,1.0
2397,90,1.0
2623,61,0.0
351,116,0.5384615384615384
56,64,0.9090909090909091
3278,69,1.0
1352,69,1.0
199,59,0.75
1255,7,1.0
660,23,0.5
427,54,0.9411764705882353
2040,56,0.5714285714285714
2380,90,1.0
3325,66,0.6666666666666666
999,59,1.0
773,59,0.625
3161,86,0.0
1097,68,0.0
453,44,0.8333333333333334
2137,61,0.0
2304,43,0.42857142857142855
3294,13,1.0
874,64,0.625
3278,58,0.25
1573,59,1.0
100,17,1.0
68,95,0.75
142,100,0.8571428571428571
425,101,0.0
2052,64,0.5714285714285714
1465,94,0.875
2014,40,1.0
2143,0,0.1
1214,57,1.0
2372,56,0.4666666666666667
241,69,0.8888888888888888
177,31,0.625
432,92,1.0
503,96,0.9090909090909091
3160,54,0.5
3274,18,0.5
1017,106,0.8
1100,106,0.75
100,47,1.0
241,84,0.45
2774,10,0.6
3263,84,0.5454545454545454
282,31,0.625
427,64,1.0
3281,9,1.0
1448,50,0.4
143,96,0.9285714285714286
3265,54,0.75
404,7,0.5
24,10,0.7058823529411765
415,92,1.0
971,58,0.5
80,40,1.0
3291,106,0.7941176470588235
2933,51,1.0
3272,45,1.0
1578,43,1.0
3260,67,1.0
240,66,0.6666666666666666
3328,2,0.6
3324,93,0.6666666666666666
1436,18,0.0
1573,31,0.5833333333333334
3265,113,0.7777777777777778
1101,56,0.9
2484,64,1.0
1096,98,0.38461538461538464
3261,31,1.0
475,21,0.6
3272,75,1.0
255,10,0.7142857142857143
519,6,1.0
492,7,0.0
3311,2,0.6
852,8,1.0
1427,10,0.9
1457,91,0.3
3021,51,1.0
2005,101,0.6774193548387096
53,9,0.6206896551724138
2787,3,1.0
359,56,0.6027397260273972
1965,79,0.75
751,34,1.0
1075,2,0.0
151,40,1.0
2324,18,1.0
188,107,1.0
3087,86,0.7142857142857143
419,6,0.8333333333333334
836,100,0.5862068965517241
1394,116,0.0
3320,116,0.75
46,82,0.0
416,42,0.3
18,9,0.0
1961,39,0.75
67,95,1.0
1980,1,1.0
260,110,1.0
3319,54,0.5
2677,64,1.0
168,100,1.0
840,96,1.0
780,44,0.9230769230769231
1972,100,1.0
398,54,1.0
264,65,0.75
2571,32,1.0
247,106,0.8148148148148148
33,65,1.0
60,47,0.8
599,0,1.0
151,100,1.0
150,37,1.0
2828,3,0.9090909090909091
575,9,0.0
716,106,1.0
58,43,0.8333333333333334
1255,42,0.0
171,9,1.0
349,56,0.8518518518518519
459,60,0.7142857142857143
2558,45,0.3333333333333333
3306,26,0.75
3201,109,0.7777777777777778
1505,75,1.0
25,59,1.0
32,33,1.0
132,3,0.7857142857142857
34,54,0.8695652173913043
830,100,1.0
3315,61,1.0
1493,62,0.0
255,13,1.0
138,54,0.0
1971,97,1.0
2032,116,0.6666666666666666
238,40,0.6
3318,69,1.0
3285,0,0.6
239,59,0.5
2773,106,1.0
45,40,0.3333333333333333
2881,84,1.0
263,79,1.0
2076,56,0.4375
3315,91,1.0
380,51,1.0
462,93,0.0
179,64,0.7142857142857143
1237,10,0.0
2758,86,0.1
2374,71,0.0
297,21,0.2
1979,75,0.8333333333333334
3294,114,0.5
1573,26,0.875
154,69,1.0
866,2,0.08
445,93,0.75
3326,37,1.0
3286,79,0.7931034482758621
787,95,0.10526315789473684
3265,70,0.6470588235294118
444,31,0.625
2374,101,0.0
436,100,0.7222222222222222
134,61,1.0
1473,114,0.5
259,69,1.0
3277,114,0.75
251,33,1.0
3272,110,0.625
3309,37,1.0
1576,64,0.4375
1479,43,1.0
265,86,0.9166666666666666
449,94,0.7777777777777778
307,81,0.0
2248,61,0.0
1968,82,0.6666666666666666
251,79,0.8333333333333334
3288,95,1.0
440,8,1.0
34,74,0.8
71,86,0.6
2916,65,0.6666666666666666
1443,23,0.6666666666666666
233,105,1.0
159,94,0.7692307692307693
654,7,0.5
3301,31,1.0
1439,114,0.5
448,74,1.0
2589,1,0.375
252,106,0.6595744680851063
2969,56,0.8333333333333334
293,89,0.0
887,10,1.0
65,43,0.9411764705882353
3275,37,1.0
829,55,0.42857142857142855
267,54,0.7
1451,29,1.0
866,56,0.696969696969697
57,94,0.6
783,79,0.5384615384615384
6,61,1.0
544,56,1.0
449,37,0.8
431,74,1.0
2227,21,0.5
657,86,1.0
3323,56,0.7692307692307693
419,61,0.5
645,73,0.5
2034,39,0.8333333333333334
1442,65,1.0
54,116,0.6
252,61,0.8181818181818182
87,57,1.0
3282,84,0.9
2387,39,0.8
277,56,0.8421052631578947
63,66,0.5
165,8,0.7368421052631579
2002,55,0.6923076923076923
79,34,0.75
988,74,1.0
293,21,0.5
163,79,0.9285714285714286
330,44,0.4
2264,7,1.0
482,96,0.6666666666666666
53,40,0.875
1098,78,1.0
3128,56,0.84
985,96,1.0
3279,93,1.0
1519,39,0.7142857142857143
548,0,0.5714285714285714
175,57,1.0
434,13,1.0
1659,9,1.0
2194,86,0.6666666666666666
2219,51,0.75
37,18,0.6
37,102,0.5
587,39,0.6
262,78,0.45454545454545453
1217,100,0.8
2012,55,1.0
241,113,0.47368421052631576
507,91,0.5
53,70,0.0
749,58,1.0
1789,51,1.0
3197,41,0.6666666666666666
158,57,1.0
434,43,1.0
1442,37,0.8333333333333334
855,79,0.5
1522,18,0.0
1039,39,0.6
60,61,1.0
1438,0,0.4
2927,86,0.8333333333333334
732,58,1.0
3326,72,0.0
158,46,0.5
2343,43,1.0
1330,79,0.3333333333333333
838,79,0.0
179,59,1.0
2935,18,0.8333333333333334
1981,47,0.92
1978,55,1.0
2809,66,1.0
282,9,1.0
1177,10,1.0
1958,47,1.0
1099,101,0.23076923076923078
3011,0,1.0
141,100,0.75
1978,101,0.8333333333333334
2654,7,0.0
2540,84,1.0
2036,54,0.7142857142857143
2100,61,1.0
36,2,0.0
1966,72,0.5
3294,65,0.6666666666666666
1048,56,0.7931034482758621
152,33,1.0
820,47,0.9375
3322,38,0.5
157,0,0.9
141,2,0.75
3300,54,0.6
694,18,1.0
2523,84,1.0
19,2,0.0
2132,43,0.2413793103448276
3277,65,0.6666666666666666
490,9,0.4
345,116,0.45454545454545453
135,33,1.0
2310,20,0.0
816,7,0.0
161,57,1.0
1970,3,0.5714285714285714
1589,8,0.0
2,2,0.75
2197,55,1.0
833,54,1.0
23,15,1.0
97,100,0.45454545454545453
152,93,1.0
233,72,0.5
815,96,1.0
26,23,1.0
1047,9,0.4
245,9,0.8461538461538461
3138,96,0.8888888888888888
817,64,0.8461538461538461
242,66,0.5
2696,76,0.6666666666666666
3211,54,1.0
827,97,1.0
246,49,1.0
257,93,1.0
1382,106,0.2222222222222222
2465,9,0.6
438,57,0.6896551724137931
135,93,1.0
2025,101,0.9090909090909091
3316,54,1.0
429,40,0.6
241,21,1.0
90,2,0.0
34,0,0.9583333333333334
3319,62,1.0
947,64,0.2
141,4,0.8
2736,98,1.0
179,111,0.6666666666666666
3316,10,0.9333333333333333
1,57,0.8333333333333334
3207,60,0.8333333333333334
125,66,0.8
152,66,0.7
136,110,0.8
3279,1,0.4827586206896552
58,102,0.8181818181818182
1550,40,0.5
3198,80,1.0
3316,114,1.0
3100,56,0.8888888888888888
268,56,0.8571428571428571
2791,23,0.6
2275,59,1.0
2186,61,0.7333333333333333
326,2,0.0
25,70,0.26666666666666666
228,47,1.0
2400,43,1.0
1423,43,0.36363636363636365
3295,3,0.625
1466,112,1.0
1235,55,0.75
2100,110,0.6
317,38,0.0
2356,15,0.75
2938,51,0.75
154,1,0.6153846153846154
336,1,1.0
1789,18,0.25
2360,10,0.0
287,102,0.5
82,62,0.5
4,114,0.8
256,18,0.42857142857142855
452,15,0.8
2238,10,0.0
1560,56,0.6923076923076923
3278,3,0.75
157,39,0.9166666666666666
300,38,0.75
1121,34,1.0
2662,95,0.0
3283,102,1.0
2002,23,0.3684210526315789
233,91,0.7272727272727273
2003,34,0.0
161,39,0.9090909090909091
416,69,1.0
299,110,0.0
153,67,0.6785714285714286
179,26,0.5
307,29,1.0
2961,56,0.3333333333333333
3286,110,1.0
1764,116,0.0
432,37,1.0
2703,12,1.0
857,9,0.0
3300,4,0.8
1428,1,0.0
3278,74,1.0
3302,78,0.6428571428571429
328,65,0.8333333333333334
167,113,0.7142857142857143
266,39,0.9090909090909091
3266,102,1.0
1189,83,0.0
1431,9,0.0
429,59,1.0
2908,34,1.0
137,10,0.8181818181818182
139,54,0.6
966,79,0.0
1570,56,1.0
3010,113,0.0
148,105,0.6666666666666666
3269,110,1.0
3289,75,0.7272727272727273
287,34,0.0
415,37,1.0
28,21,0.6666666666666666
165,34,0.875
188,71,0.056338028169014086
3303,0,0.4117647058823529
527,39,0.2857142857142857
1427,103,0.0
2908,64,1.0
739,34,0.75
1570,86,1.0
3248,40,1.0
404,23,1.0
156,111,1.0
3312,66,0.6666666666666666
3321,7,0.8823529411764706
986,59,1.0
420,7,0.8333333333333334
30,15,0.32558139534883723
517,18,0.0
165,105,1.0
2091,64,0.375
84,10,1.0
153,92,0.0
267,56,0.8125
2908,94,1.0
3314,75,0.7142857142857143
3265,100,1.0
172,55,1.0
152,30,0.625
253,34,0.75
270,64,0.796875
26,4,0.6
1051,101,0.5
2615,34,0.6666666666666666
1973,101,1.0
2333,61,1.0
3261,6,1.0
2317,106,0.0
243,96,0.4666666666666667
1959,97,0.7142857142857143
51,97,1.0
3215,115,0.0
3275,59,0.9166666666666666
3320,61,0.8125
3284,69,0.8571428571428571
3302,13,0.6
1083,54,1.0
1264,55,0.8125
67,40,1.0
1658,116,1.0
260,55,1.0
3294,39,0.7058823529411765
722,7,1.0
2313,83,1.0
152,90,0.0
347,9,0.7
949,82,1.0
1510,105,0.5
2179,94,0.5
965,8,0.0
2907,34,0.3333333333333333
3320,91,0.6875
1401,106,1.0
224,92,0.0
742,45,1.0
256,15,1.0
1455,71,0.42857142857142855
2317,79,1.0
2887,84,1.0
198,8,0.6
131,20,0.75
3090,39,0.0
3293,79,0.35
1080,56,0.23076923076923078
253,37,1.0
2312,67,0.8333333333333334
1746,116,1.0
58,106,1.0
264,81,1.0
159,110,1.0
1578,10,0.6666666666666666
259,106,0.6551724137931034
30,33,1.0
2318,86,0.9
256,45,1.0
3296,67,0.8823529411764706
827,37,1.0
1252,9,0.625
3327,112,1.0
1433,10,0.8571428571428571
1976,71,1.0
3315,6,1.0
854,9,0.26666666666666666
948,79,1.0
1341,0,0.8571428571428571
553,0,0.6
138,40,1.0
1729,116,1.0
264,111,1.0
142,110,1.0
3105,96,1.0
3320,23,0.875
3320,64,1.0
574,56,0.625
1361,79,0.0
369,57,1.0
29,0,1.0
3266,91,0.7692307692307693
345,107,1.0
1741,6,0.8333333333333334
2890,23,1.0
118,33,1.0
3299,81,0.0
182,59,0.6666666666666666
643,1,0.5789473684210527
451,59,0.7142857142857143
3319,32,1.0
3256,79,0.9047619047619048
1040,21,1.0
34,87,0.8
506,59,0.6470588235294118
1482,23,0.0
8,27,0.16666666666666666
1476,78,1.0
2472,86,0.6
1282,18,0.3333333333333333
3258,3,0.6052631578947368
2619,84,0.0
1445,86,0.6666666666666666
553,16,0.5
902,66,0.5
2155,79,0.08163265306122448
493,79,0.3333333333333333
2531,67,0.8333333333333334
2405,54,0.9
368,54,1.0
2031,116,0.5
551,100,0.625
2391,117,1.0
3302,32,1.0
134,6,1.0
3305,56,0.8333333333333334
2273,59,1.0
472,9,0.3333333333333333
1447,65,0.75
449,51,1.0
92,57,0.625
259,66,0.5714285714285714
462,10,0.8
727,86,0.8
1425,37,0.7142857142857143
1085,114,0.7142857142857143
444,96,0.9
2250,56,0.75
2002,87,0.6666666666666666
100,30,1.0
1476,10,1.0
3067,86,1.0
3175,64,1.0
3328,91,0.8
331,47,1.0
24,21,0.4782608695652174
1496,62,0.07692307692307693
2090,57,0.6666666666666666
3285,62,1.0
1553,23,0.0
2050,10,1.0
224,56,0.8
2244,100,0.0
990,96,0.0
2197,39,0.8571428571428571
3021,10,0.6666666666666666
3255,1,0.6
2236,64,0.25
662,18,0.5
3311,91,0.8
428,11,1.0
3268,78,0.8333333333333334
2033,10,1.0
3328,18,0.6666666666666666
3281,10,0.7777777777777778
189,8,0.4
268,72,0.6
3273,79,0.5
321,50,1.0
504,96,0.8125
1442,10,1.0
294,52,0.0
3276,0,1.0
2033,40,1.0
1971,15,0.42857142857142855
2324,64,0.75
3295,37,0.6363636363636364
548,37,0.8333333333333334
2232,54,0.0
260,22,0.75
2462,49,1.0
489,9,0.42857142857142855
181,0,0.6923076923076923
2314,43,0.7142857142857143
22,97,0.7142857142857143
59,105,0.5
1098,23,1.0
3279,38,1.0
952,56,0.5
175,2,1.0
3294,106,0.6842105263157895
1916,10,0.8333333333333334
430,9,0.8571428571428571
750,65,1.0
972,7,1.0
253,9,0.7142857142857143
1979,15,0.75
2551,70,0.5
949,79,0.0
59,91,0.4
2214,9,1.0
2105,102,1.0
159,77,0.5
2145,61,0.25925925925925924
159,114,0.76
1441,37,1.0
2013,92,1.0
33,7,0.0
2546,42,0.0
66,106,0.7948717948717948
65,64,1.0
460,59,0.7
3260,91,0.9
2915,43,1.0
283,40,1.0
721,106,0.6875
1522,34,1.0
1530,106,0.18181818181818182
1996,92,1.0
459,43,0.7142857142857143
3274,86,0.8571428571428571
1527,92,1.0
707,84,0.75
448,71,0.6666666666666666
1331,116,0.3333333333333333
2193,61,0.0
1983,58,1.0
259,65,0.8235294117647058
1043,10,0.85
478,94,0.75
3006,21,1.0
3124,55,1.0
729,55,1.0
186,79,0.3333333333333333
955,67,1.0
1517,25,0.0
37,9,0.0
1611,44,0.8461538461538461
1963,9,0.875
3317,83,0.0
162,58,1.0
570,0,0.75
25,37,0.75
2894,3,1.0
1787,65,0.8
2969,40,0.6
834,55,1.0
1573,56,0.6666666666666666
3323,34,0.8461538461538461
293,59,0.3
2105,64,1.0
544,50,0.6
2427,39,0.8333333333333334
3297,75,0.5
3314,105,0.5
2440,117,1.0
917,60,0.5
31,94,1.0
145,58,1.0
162,88,1.0
1040,18,0.0
149,0,1.0
243,43,0.7777777777777778
226,114,0.6666666666666666
1962,18,1.0
245,70,0.6774193548387096
36,6,0.7777777777777778
28,116,1.0
2423,117,1.0
799,56,0.5
578,96,0.5
855,56,0.8
1979,100,0.5714285714285714
403,56,0.4166666666666667
145,3,0.9
132,0,1.0
699,51,1.0
255,92,1.0
949,98,0.7272727272727273
564,71,0.42857142857142855
259,15,0.6363636363636364
1273,10,0.0
258,100,1.0
10,54,1.0
3266,70,0.5294117647058824
82,59,0.6
142,106,0.8085106382978723
257,38,1.0
1470,26,0.7142857142857143
3295,106,0.896551724137931
98,27,0.6
133,61,0.9
2948,3,1.0
139,67,0.782608695652174
147,57,0.8571428571428571
2073,57,0.8571428571428571
133,91,0.9
245,96,1.0
490,0,0.8
782,79,0.24
98,54,1.0
2179,102,1.0
3316,29,1.0
164,32,0.2727272727272727
3182,40,0.0
1811,106,1.0
24,7,0.8
204,75,0.25
1101,64,0.42857142857142855
3300,116,1.0
1963,71,0.8
909,57,1.0
879,57,0.9090909090909091
831,61,0.8571428571428571
1972,67,0.6666666666666666
2806,8,0.25
3271,73,0.0
3258,10,0.9090909090909091
288,7,0.68
228,96,1.0
3296,22,1.0
350,9,0.3333333333333333
2733,95,1.0
2582,117,1.0
892,57,1.0
871,60,0.8235294117647058
309,105,0.0
1041,106,0.6818181818181818
1430,65,0.75
1466,57,1.0
939,106,0.6428571428571429
2312,106,0.7333333333333333
419,39,0.8461538461538461
3322,70,0.6785714285714286
2247,94,1.0
38,69,0.8181818181818182
3201,80,0.8571428571428571
2031,64,1.0
2004,65,0.0
2882,84,0.8888888888888888
2570,0,0.0
886,101,1.0
211,8,0.8333333333333334
3303,55,1.0
920,64,0.6031746031746031
93,92,1.0
409,23,0.0
178,7,0.8125
3275,116,1.0
858,40,0.5
1496,65,0.7
750,18,0.4
2028,86,1.0
3303,39,0.7894736842105263
2352,10,0.4
1206,28,0.0
2149,10,0.8333333333333334
3303,107,0.5714285714285714
90,114,1.0
438,102,1.0
1984,87,0.75
3286,32,0.5384615384615384
153,21,0.6
3270,117,1.0
2016,10,1.0
2620,61,0.2
246,32,0.2
659,86,1.0
248,75,0.45454545454545453
2019,18,1.0
173,56,1.0
2021,67,0.8
145,43,0.8888888888888888
165,20,1.0
2108,50,1.0
1639,9,0.75
145,72,0.6666666666666666
1999,10,1.0
153,7,0.875
3265,31,0.8333333333333334
417,62,1.0
173,86,1.0
143,86,0.9090909090909091
849,8,0.0
3261,65,0.8333333333333334
125,64,0.6666666666666666
2443,91,0.5
3267,65,0.8
165,50,1.0
395,64,0.9333333333333333
534,34,1.0
2361,64,0.07692307692307693
456,96,0.7096774193548387
1982,10,1.0
1999,40,1.0
153,78,1.0
2197,71,0.0
344,2,0.027777777777777776
626,74,1.0
445,91,0.36363636363636365
811,43,0.9090909090909091
1207,56,0.5263157894736842
3014,114,0.0
1965,10,1.0
35,74,1.0
1126,9,0.2
267,31,0.625
854,60,0.17391304347826086
1038,56,0.6
1982,40,1.0
2338,64,1.0
3300,70,0.6666666666666666
3299,2,0.42857142857142855
99,100,0.6666666666666666
3328,42,0.0
2018,9,0.8571428571428571
152,5,0.625
2297,43,0.25
2556,40,1.0
923,61,0.3076923076923077
1990,106,1.0
2009,44,0.8571428571428571
2912,65,1.0
165,116,1.0
429,110,0.2
1965,40,1.0
2321,64,1.0
65,50,0.7272727272727273
1038,42,0.0
1629,59,1.0
3324,2,0.5
2087,57,0.5555555555555556
1143,116,0.5
265,58,1.0
1972,61,0.3333333333333333
2461,45,0.8571428571428571
3211,37,1.0
2304,64,1.0
34,30,0.5
2114,64,0.18181818181818182
706,1,0.631578947368421
3324,32,0.75
147,54,1.0
248,58,1.0
588,34,1.0
1428,61,0.5714285714285714
3320,107,1.0
468,43,0.875
264,26,1.0
2426,94,1.0
475,44,0.8333333333333334
1372,38,0.5
2317,54,1.0
38,43,1.0
53,47,0.7441860465116279
1478,100,0.0
248,88,1.0
622,106,0.18181818181818182
588,23,0.0
280,40,0.3333333333333333
1964,44,1.0
155,15,1.0
2539,106,1.0
232,48,0.5238095238095238
2409,94,1.0
1254,34,0.75
3201,41,1.0
170,116,0.2
1314,26,0.42857142857142855
147,114,1.0
3311,45,1.0
26,101,0.8
2391,32,1.0
1473,15,1.0
3319,111,1.0
244,78,1.0
286,2,0.2
554,23,0.0
1234,56,0.40625
1466,54,0.0
3324,34,0.8
3320,69,1.0
2031,61,0.5
1117,114,0.0
3302,111,1.0
282,110,0.6666666666666666
324,105,0.0
93,89,0.0
335,56,1.0
2379,90,1.0
3290,5,1.0
1969,58,0.6666666666666666
25,116,0.3333333333333333
228,65,0.8
3256,39,0.9090909090909091
3293,13,1.0
2968,56,0.38461538461538464
2460,45,0.5
1036,100,0.8333333333333334
1096,44,0.75
3285,111,1.0
2461,39,0.7142857142857143
226,61,0.8333333333333334
307,105,0.5
226,45,1.0
3325,57,0.7333333333333333
43,64,0.6153846153846154
449,93,0.16666666666666666
622,59,0.6
2043,23,0.3333333333333333
3278,106,0.65
1601,9,0.1111111111111111
89,66,1.0
105,33,1.0
38,7,0.9230769230769231
136,78,0.8571428571428571
3285,23,0.5833333333333334
3265,116,0.625
226,91,0.8333333333333334
646,36,1.0
2913,34,0.0
415,113,0.75
347,79,0.35714285714285715
264,78,0.6666666666666666
445,8,0.5714285714285714
440,62,1.0
780,54,0.8333333333333334
131,8,0.23076923076923078
30,30,0.6666666666666666
1443,0,0.0
3276,43,1.0
2015,96,1.0
89,96,1.0
428,90,1.0
3304,67,0.8181818181818182
144,23,0.9444444444444444
342,8,0.4583333333333333
1788,65,0.4
3284,96,0.5555555555555556
977,7,0.75
244,70,0.7916666666666666
2014,34,1.0
444,58,1.0
3322,40,0.7142857142857143
904,64,0.8
2005,72,0.6
1228,102,1.0
1426,0,0.625
252,2,0.6666666666666666
1998,96,1.0
2483,64,1.0
244,100,0.6666666666666666
1997,34,1.0
2324,9,0.0
219,8,0.23076923076923078
3256,65,1.0
1140,0,0.1111111111111111
72,65,0.4
268,3,0.75
181,114,0.8461538461538461
46,114,0.75
2070,54,0.6666666666666666
3325,78,0.7142857142857143
3317,4,0.42857142857142855
34,56,0.8888888888888888
885,60,0.8333333333333334
2014,116,0.5714285714285714
67,86,0.875
751,96,1.0
3260,20,0.75
298,10,1.0
1183,42,0.0
1463,28,0.3333333333333333
1532,92,0.0
1997,23,0.75
151,61,0.5
2572,8,0.5833333333333334
2579,117,0.3333333333333333
269,95,0.75
2324,39,0.5
1074,2,0.0
1971,72,0.6
2119,40,1.0
2903,84,1.0
3272,79,0.8333333333333334
3275,34,0.8571428571428571
2013,7,1.0
3291,1,0.8571428571428571
2676,10,1.0
374,95,0.0
734,96,1.0
2315,75,0.0
1072,56,0.2857142857142857
1515,92,0.0
248,25,0.0
855,10,1.0
3304,38,0.7142857142857143
839,55,0.625
214,96,0.6666666666666666
731,106,0.7777777777777778
2304,61,0.5
2967,64,0.0
705,83,0.5
1082,114,1.0
1661,9,1.0
269,68,1.0
3297,4,0.6
855,40,1.0
417,91,0.8
835,15,0.5
205,56,0.8636363636363636
239,91,0.5
228,106,0.7142857142857143
1052,9,0.0
241,62,0.45454545454545453
1521,51,1.0
2092,43,1.0
3275,39,0.7727272727272727
32,54,0.875
32,95,1.0
3316,75,0.7142857142857143
1065,114,1.0
154,71,1.0
2183,79,0.0
1199,10,0.5714285714285714
1914,10,0.9166666666666666
2436,90,1.0
3314,20,0.75
542,106,0.6666666666666666
277,60,0.3
1975,101,1.0
3318,90,0.0
235,51,0.5
271,43,1.0
199,116,0.3888888888888889
162,3,1.0
3168,43,0.6666666666666666
32,84,0.0
2772,106,1.0
262,9,0.39473684210526316
3311,42,0.25
550,38,0.6666666666666666
137,71,1.0
2533,70,0.8333333333333334
147,23,0.8
3265,91,0.6190476190476191
1958,101,1.0
146,65,1.0
485,59,1.0
1426,79,0.2
2756,34,1.0
3318,33,1.0
238,88,0.75
1980,55,1.0
2428,90,1.0
717,58,1.0
452,75,0.0
2416,112,1.0
2265,93,0.0
3294,42,0.0
133,31,1.0
358,9,0.2857142857142857
8,36,0.0
599,84,0.3
452,79,0.631578947368421
1698,116,0.6
3301,33,1.0
3327,79,0.5714285714285714
1258,74,0.0
3329,107,1.0
1963,55,1.0
452,105,0.0
2399,112,1.0
1979,39,0.8333333333333334
32,57,1.0
2403,54,1.0
1472,114,0.5
813,94,1.0
164,70,0.7272727272727273
156,70,0.8571428571428571
136,69,1.0
3318,93,1.0
141,9,0.8333333333333334
145,79,0.8333333333333334
259,43,0.8333333333333334
2394,90,1.0
238,20,0.75
1963,0,0.9
1962,39,0.8333333333333334
246,1,0.30158730158730157
3323,84,0.5263157894736842
2269,95,0.0
137,33,1.0
1022,106,1.0
24,51,1.0
3283,3,0.6
233,33,1.0
2085,102,0.2
3301,93,1.0
1423,1,0.5789473684210527
912,21,0.3333333333333333
679,18,1.0
1039,112,1.0
238,6,0.4
1038,44,0.35294117647058826
4,43,1.0
2252,95,0.0
261,100,0.8571428571428571
83,106,0.75
3288,18,0.625
3288,59,1.0
2966,10,0.4
2965,64,0.21428571428571427
1451,50,0.0
989,10,0.5333333333333333
835,100,0.8571428571428571
1143,67,0.3333333333333333
103,57,1.0
288,100,0.7058823529411765
2038,10,0.75
969,86,0.6666666666666666
448,37,0.8
2693,105,0.5
2264,106,0.16666666666666666
245,71,1.0
195,56,0.8125
982,79,0.0
2069,56,0.5384615384615384
3263,23,1.0
3291,84,0.7777777777777778
86,57,1.0
103,46,0.0
2001,101,0.0
2297,54,0.3333333333333333
2393,117,1.0
265,110,0.6666666666666666
2021,10,0.75
434,45,1.0
1899,10,0.0
825,59,0.8888888888888888
