ques,skill
3704,96
6469,43
11340,15
14977,120
15137,109
6730,47
8406,67
44,7
10063,37
9204,47
178,7
11895,8
9350,101
12057,70
12740,100
10604,95
9561,55
4750,97
5970,66
9065,117
4373,110
9225,106
6305,56
6828,97
9882,110
620,59
2392,16
10895,15
754,59
11874,70
9752,0
8415,8
12138,116
12506,54
2005,21
6587,119
12110,54
12087,70
4363,38
1550,114
8931,9
15273,10
3798,0
2131,96
3220,60
7439,106
12747,116
7337,95
7774,96
6915,106
12438,4
9329,55
6538,119
490,70
14958,120
2281,40
7630,88
9361,7
25,7
3676,10
14474,7
15352,10
9782,0
12638,65
14974,64
11994,0
3637,55
12159,67
15037,120
10978,26
818,57
3509,18
8743,79
9863,110
601,59
14307,15
12526,9
15303,10
9062,61
9733,0
7744,45
6725,66
14925,64
6945,106
9125,117
6568,119
5145,87
9419,69
12688,7
12822,7
14405,28
10370,62
11672,70
5323,93
9812,0
6006,86
3463,23
13743,94
13306,56
8710,23
3562,2
7213,5
10749,95
6836,55
12741,55
12929,106
13118,5
5881,91
7813,37
9893,110
14111,15
471,70
2424,102
7496,101
1183,10
1866,40
10729,116
15201,120
2482,43
8750,95
12628,114
9763,0
14419,84
4300,116
15333,10
2803,98
13123,56
4317,56
12498,4
12935,5
10208,121
11457,37
14173,28
1878,50
12098,70
422,70
12554,84
14472,95
15284,10
4205,0
3809,0
9714,0
5311,96
10485,106
13410,5
9075,13
15011,80
2454,102
13882,0
1213,10
3923,21
98,94
14303,30
1493,64
2572,94
4666,65
5390,96
9793,0
10772,55
12128,97
13182,3
13025,56
11487,37
8911,26
6977,7
10587,9
5339,50
4420,9
5862,91
1266,21
6715,7
12486,7
1164,10
4497,0
1706,64
8437,106
14703,85
3497,34
13717,54
2523,57
15314,10
13104,56
11124,116
11903,100
10189,121
4399,71
5552,50
10841,47
12255,30
3953,21
202,43
13730,54
8388,106
2717,44
9627,88
3474,23
1858,54
14508,31
13391,5
7565,69
4846,9
10355,9
10778,112
281,43
11315,51
14570,91
15126,80
6051,84
1340,64
7682,65
2011,3
13342,5
7175,5
4429,71
11294,113
4401,9
8680,106
14483,95
14075,4
3445,86
2504,57
14818,48
13596,6
4656,6
454,92
14339,50
14600,91
11405,102
10445,23
14779,93
1224,10
109,94
2583,57
5315,56
12395,23
12717,37
8226,57
4475,79
10039,15
4459,71
11761,114
4813,74
1062,96
14656,107
2576,54
6965,23
8940,43
1676,26
6884,98
14848,48
13626,6
5546,110
3452,102
4410,71
9561,97
2233,65
4368,74
273,57
12284,47
2351,57
9235,112
9450,37
5303,59
3825,91
10253,95
6662,106
6340,55
13761,86
3566,96
90,57
15054,45
384,46
3075,7
5255,18
14751,7
4836,71
11305,113
4868,23
5955,106
14054,15
3035,56
10440,79
12649,37
14829,48
5407,8
3695,102
8158,20
13612,84
7244,94
11342,116
13369,97
4685,23
3637,97
14387,117
14211,120
548,9
413,50
4766,96
6643,106
8,1
6321,55
1073,96
10588,98
13346,86
5481,78
1730,100
1964,38
6835,47
71,57
3808,100
14319,67
11163,6
9148,62
4382,106
10502,31
13234,30
13862,87
441,4
3132,2
5312,13
12741,97
12075,7
15148,70
4034,39
13709,30
8139,20
13373,44
7225,94
5511,78
10356,98
1994,38
4349,50
12642,10
12843,0
515,74
1112,64
5642,9
14505,85
3949,116
7075,5
13685,23
4081,6
12121,15
2248,39
4925,102
1945,38
6917,62
1191,64
1325,64
13725,95
12880,3
12959,67
2618,23
13898,23
7026,5
1267,59
1005,59
1528,100
6492,71
1258,10
1896,38
4632,1
1927,105
9604,62
8470,96
1142,64
7509,95
7105,5
1697,57
10200,56
7239,5
7803,47
10976,48
12151,15
11122,102
12352,5
4955,102
13436,113
9316,9
13523,1
1355,64
5367,46
15224,14
9016,13
7056,5
14530,91
4444,71
1558,100
5168,102
6940,59
11811,31
773,59
4906,102
7380,65
2743,31
2206,55
1306,64
4721,56
4358,4
10103,15
1727,57
11350,87
11765,100
11801,23
1465,57
7007,5
2167,100
12005,18
4985,102
6394,7
293,95
986,59
10105,61
13204,113
14398,93
2285,55
13553,1
14615,91
2419,55
6211,34
8451,96
1123,64
11101,56
223,36
2403,47
3960,79
7086,5
6392,82
6185,18
4110,23
6928,62
9523,86
8067,106
13504,1
1336,64
1914,4
2893,96
7879,55
14770,86
1757,57
1495,57
10554,8
7037,5
13372,47
14511,91
5297,0
9397,95
713,21
5806,106
2449,55
13863,55
11884,34
2770,110
8312,58
13761,7
3284,102
8893,40
10087,20
15477,69
13416,9
577,96
1867,50
12805,84
4503,75
11583,42
15362,10
2266,55
13405,116
1944,4
2400,55
7197,78
7909,55
9929,77
11068,121
2661,59
14659,110
8712,113
13712,7
28,39
8624,37
14152,50
10165,61
924,96
4454,75
266,96
2916,56
8425,56
8967,110
13485,1
1895,4
3793,100
14275,120
5348,59
7046,30
10260,69
7180,30
13267,7
12634,94
6467,94
359,31
4010,34
4170,23
5653,106
10419,62
5787,106
11035,65
14020,15
2430,55
9873,37
2691,59
10294,67
11951,37
13582,18
13742,7
8379,61
4843,8
4743,70
6997,30
151,1
6056,1
11185,9
14182,50
15216,41
558,96
2946,56
7698,77
8295,67
8328,15
8892,57
10912,116
1925,4
3823,100
12378,116
12703,86
8330,61
6759,94
11470,114
9188,55
6194,56
6235,94
5294,65
8508,67
2355,2
643,96
5951,106
5151,16
9408,95
4177,39
9641,37
12418,38
4049,39
7423,30
7027,30
8980,62
7161,30
9327,106
12178,56
6407,56
6030,106
7728,77
6145,56
8358,15
11016,65
15190,109
14364,67
9653,47
4128,39
8443,59
11208,6
7584,69
8073,31
7677,31
8360,61
7226,95
11689,50
13723,7
7360,95
2809,64
7198,33
6735,43
9438,95
13700,23
8538,67
5384,79
673,59
2927,56
8276,67
8873,57
11344,15
5516,6
12863,51
13661,31
11159,6
4803,70
2742,10
13380,18
3922,55
7829,21
14794,1
14978,120
9491,106
9229,106
8792,68
289,69
5234,27
5416,4
127,7
6832,97
624,59
8489,67
6166,7
15220,109
11675,7
2702,59
12358,0
4030,39
7008,30
2297,10
2839,64
12032,15
3537,106
3738,96
2274,26
703,59
6608,59
7709,77
8702,67
15226,45
3218,60
7524,31
2135,96
812,2
7443,106
11450,10
13448,44
3690,55
9199,55
12346,67
6728,97
319,69
8519,67
1050,59
654,59
1573,100
3942,47
15282,61
6779,62
12725,100
15356,10
6737,65
3829,106
10768,97
5064,87
1346,57
9412,55
12163,67
3104,79
12425,67
14775,1
6638,59
8773,68
867,59
5000,102
605,59
11959,8
15379,115
2165,96
7748,45
12123,116
4699,110
9129,117
12913,6
9523,7
13790,50
381,21
3199,60
3710,10
6809,62
10078,0
9816,0
11910,8
14734,84
11041,84
11894,0
2116,96
7424,106
13310,56
12570,54
1376,57
9502,69
8803,68
897,59
5030,102
13808,40
1614,114
332,21
15337,10
12623,65
13810,86
1107,54
12502,4
2824,38
8815,78
5735,39
848,59
3699,9
2565,43
545,21
9846,0
12845,114
4557,3
6040,86
9383,10
2146,96
6590,1
7454,106
10869,98
1406,57
13863,97
6870,55
5332,36
12894,6
4432,8
15015,80
505,70
3557,10
8650,95
6790,62
2516,43
6253,86
12662,114
9797,0
5394,96
8044,56
10224,67
12915,65
11137,34
17,23
3955,56
4511,8
1357,57
6632,119
10402,110
5765,39
6981,7
11491,37
4383,8
1912,50
5668,106
13009,114
1989,4
15318,10
6565,65
10175,67
13108,56
7222,69
8215,59
10073,56
11107,47
4462,8
7194,7
14085,38
9434,69
10513,62
12703,7
573,96
2546,43
11706,83
5424,96
6021,86
4161,16
2127,59
1387,57
9312,79
11406,50
14680,103
10621,9
15198,29
4413,8
5896,91
14996,80
3062,44
5698,106
6496,86
8631,95
12241,97
13636,67
4792,4
2863,100
6192,89
2069,10
102,43
4395,75
2053,2
2576,43
5267,4
179,34
3508,23
2374,57
2157,59
7988,110
8062,59
13444,18
14866,91
4443,8
4484,9
5563,39
6960,82
8763,106
2087,0
11275,102
7414,23
1228,10
11872,92
12271,97
10452,65
6264,86
9478,88
9552,37
8055,56
5438,7
10471,78
13740,16
2108,59
2765,100
12999,18
10602,9
9372,106
4435,9
12701,95
1849,64
9184,55
467,33
10665,65
9168,47
2800,57
12046,100
3818,40
8152,110
8644,47
4690,6
11600,50
4514,9
11995,54
6269,56
9579,32
2237,65
10933,1
418,33
10993,15
13651,65
12751,37
14771,96
3233,60
5643,8
2534,59
2138,59
7124,18
7580,69
178,51
13163,18
12074,54
6666,106
12275,44
6463,43
12349,30
9577,107
7395,23
6347,97
8482,106
12147,44
6481,97
2026,3
4588,79
2568,57
11164,18
4326,79
5446,110
11948,100
5079,87
2663,65
14218,4
11023,15
8788,68
453,111
4223,102
13538,16
13818,70
13336,30
11958,0
11421,61
268,65
6696,106
10447,84
2623,114
1737,21
13399,86
6231,43
6754,47
2043,27
9285,56
10680,26
15135,120
15088,45
243,8
13811,30
14086,6
10366,95
13855,73
14889,64
145,116
219,65
6647,106
4768,23
5109,87
6325,55
9558,107
12067,54
7624,88
12390,44
14952,120
4831,79
8697,7
6140,9
12031,111
14863,48
11451,61
6258,1
12034,116
5996,1
6698,44
8737,79
13563,86
435,70
11983,70
12762,37
5420,70
9727,0
8431,9
13317,30
14919,64
3840,54
13878,97
10428,84
6677,106
5139,87
13843,76
13776,86
8347,15
8848,68
6869,47
15248,10
6376,114
15251,10
4650,44
6830,55
9039,13
7743,22
5406,27
12109,7
11751,70
2907,7
11374,83
3724,0
6501,1
6707,106
5284,37
2056,100
9673,6
12364,4
12980,7
3671,110
13139,0
3803,0
1408,64
167,9
1931,105
5305,96
8092,31
6036,86
3720,2
9212,62
6920,106
7357,107
12283,15
7109,5
14900,64
7852,49
11650,114
11781,70
1621,64
5518,96
6115,86
3754,0
10302,106
15228,14
7322,5
737,17
3514,18
7528,110
13970,49
12748,7
14534,91
1158,10
13711,54
1639,54
10120,65
6066,86
5207,96
7139,5
4145,6
554,17
2708,39
2216,102
3465,18
4499,9
3088,31
6398,7
8382,106
13208,113
1255,64
2991,98
10594,106
1810,57
2407,47
7297,69
12209,79
4303,70
7090,5
14564,91
1188,10
13884,103
12299,9
7414,65
9527,86
1206,64
10411,106
7169,5
7303,5
11898,79
14515,91
9064,32
11103,104
13238,113
98,43
1273,10
9184,97
1419,64
13587,1
13835,103
14036,93
8604,47
2759,98
1840,57
4390,79
10799,107
12993,16
14853,86
11616,100
7120,5
12910,18
14594,91
4508,71
14205,50
14726,84
10091,20
10036,84
14962,29
4970,102
6445,95
6123,44
6720,34
9015,32
12967,0
2270,55
13583,3
1370,64
2631,34
2972,98
2650,47
5589,110
3527,91
11130,62
748,17
14545,91
5049,102
1169,10
6377,82
10169,61
747,21
10706,0
13617,1
7395,65
12285,87
13138,3
1608,57
4695,18
7150,5
9667,79
8256,101
14992,29
10281,9
15470,31
5919,106
13054,9
363,31
745,96
6153,44
8393,106
13379,65
2696,55
2300,55
8687,58
6111,47
13871,2
5211,56
2594,7
14050,4
7525,67
1821,57
3397,102
5577,113
4847,8
8020,9
14448,50
14575,91
15086,41
8964,43
10736,0
6963,34
562,96
13647,1
13955,117
12009,44
2950,56
14351,117
1929,4
262,100
4450,79
6819,26
537,39
2168,57
7080,30
8596,61
13563,7
10387,31
9991,31
1037,96
775,96
3029,56
9457,97
2330,55
9195,97
14080,4
12643,37
5199,59
11553,114
3165,102
7031,30
11250,113
12485,94
13839,63
6296,106
592,96
5900,106
8591,67
15451,31
2980,56
6354,47
14031,4
10044,15
14774,48
8447,59
4674,93
7110,30
13411,30
3378,102
10021,31
4828,8
12753,30
4866,34
1201,96
8945,43
5194,65
9442,95
14313,67
13950,15
3972,23
5562,3
8542,67
14464,7
2788,7
4431,79
11907,9
3457,102
7323,30
7268,94
13665,31
4807,70
7061,30
6120,1
4683,34
11634,116
5930,106
11312,65
8855,5
9352,57
6036,7
2968,59
8477,59
1746,17
8496,72
9671,39
3408,102
7274,30
3864,116
7219,94
11589,50
7012,30
7654,22
1668,97
2843,64
10350,98
969,96
8572,67
8732,56
1626,100
707,59
2961,56
6115,7
7713,77
8343,15
10088,98
4160,114
4655,93
7091,30
7473,95
8084,20
9044,62
10002,31
13452,44
6430,55
15444,4
9203,55
8523,67
5328,78
1740,94
4527,29
3894,116
7901,20
2612,23
3324,0
999,59
8602,67
11931,56
3588,9
3629,47
11628,18
4245,50
112,7
3794,114
4009,39
6862,62
5800,9
12489,54
5598,23
7241,95
14858,1
3650,106
8917,78
12246,67
4238,47
4324,50
8553,67
688,59
11189,92
14100,93
3203,60
6813,62
8745,8
242,9
8167,31
3924,116
10930,97
12878,51
7850,95
13676,31
12325,67
809,56
9446,55
767,59
4900,102
304,69
901,59
8807,68
5887,18
12517,8
9261,9
14409,30
1300,64
8232,96
8507,72
9104,62
11514,10
12815,116
7185,55
1855,57
7271,95
10504,110
3,77
3613,79
7001,5
10779,86
10881,97
14609,91
980,59
8241,101
6489,59
13731,88
718,59
6843,62
1117,64
12190,0
7324,106
4270,56
8637,37
13463,44
1410,57
4550,110
2093,50
2387,39
8837,68
10050,61
11822,18
10721,0
10325,0
13498,1
2887,96
6794,62
7873,55
13919,31
14719,84
2229,96
10228,67
12683,54
4221,56
11527,100
12440,67
4515,8
5635,39
8271,101
10406,110
4881,102
5015,102
2525,94
13841,103
2181,55
12516,62
1993,4
1702,57
12796,116
10499,45
3594,79
13014,9
14089,38
10383,62
1544,114
7903,55
542,75
14386,32
2259,96
11829,34
4251,56
4688,57
8618,37
15483,79
12470,67
1391,57
4531,110
5665,39
3149,79
6160,18
6382,94
11005,1
5702,106
213,21
6500,86
7854,55
4860,56
1250,17
1847,7
1470,57
2867,100
3624,79
15415,29
13395,7
4496,8
5616,39
5781,106
11089,116
12520,9
4399,75
5915,106
13981,104
2580,43
11859,34
4737,70
7992,110
11817,37
3575,79
12579,94
4447,8
12372,30
5732,106
2678,56
5570,44
6530,86
7664,15
7884,55
11098,57
9482,88
11172,6
7548,69
8059,56
10239,67
11359,98
13246,5
10156,69
137,39
13425,7
5646,39
7076,30
9402,95
3887,21
6363,94
4429,75
4864,3
4764,65
5683,106
8374,67
2775,110
9172,47
7155,30
12441,67
11081,9
4477,8
12548,84
10528,62
5762,106
4017,23
10687,55
2666,59
5868,7
13953,18
13276,5
4718,70
2142,59
7106,30
2541,64
3501,106
12353,30
4855,75
4459,75
5378,116
6467,43
8867,57
5713,106
3096,57
6351,97
6511,86
9202,47
2834,57
7846,5
10900,55
13751,5
2221,59
60,61
11111,9
11675,51
9223,106
2492,64
3667,31
6303,56
6430,97
4410,75
3491,34
8639,55
10893,15
7758,77
9153,47
3267,60
8413,8
8017,8
8473,59
11962,0
6759,43
6235,43
12804,23
3126,57
6254,56
3327,47
569,59
2864,57
4361,38
8709,6
13263,79
11444,10
11504,61
5296,23
4974,9
7335,95
9253,106
3936,47
14956,120
9445,47
23,7
9183,47
3297,60
7631,93
11455,61
3530,2
3635,55
7286,95
200,54
9861,110
3248,60
9120,112
9731,0
8435,9
1635,96
9123,117
6566,119
9417,106
5143,87
10432,84
14986,120
11087,15
8852,68
4342,38
14636,7
15252,10
3956,2
3560,2
12564,54
4236,56
9074,117
12040,54
9891,110
469,70
629,59
7494,101
4555,38
14137,30
11057,28
3655,10
5513,7
3278,60
9761,0
12760,114
15257,61
15331,10
12617,65
10234,67
6505,1
4315,56
6596,119
7408,34
7542,34
11117,15
14171,28
12096,70
14231,79
580,59
258,8
2211,40
14666,7
3095,60
10483,106
3807,0
6584,1
7563,93
9712,0
3590,2
15166,64
14904,64
4266,56
6924,106
3292,79
6547,119
5124,87
9921,110
499,70
2452,102
8935,79
1638,114
12667,7
14967,120
12188,9
15143,80
9791,0
5388,96
11,23
13285,56
13023,56
11003,34
15437,5
12324,55
9611,69
5860,91
3981,8
6713,7
1906,50
7792,37
10032,62
610,59
12398,4
3416,7
5596,18
13623,51
15312,10
14701,85
11621,83
9742,0
13715,54
15196,64
13102,56
7257,107
14934,64
12477,4
4934,47
6491,79
6577,119
7188,7
10187,121
10839,47
11936,94
4446,0
6015,86
3472,23
14451,95
15263,10
10538,55
9693,0
14349,84
3571,2
1859,59
4751,47
7301,69
4407,8
4307,70
9902,110
15124,80
12708,58
7505,101
11390,42
1472,64
1995,105
9772,0
10677,106
12303,9
6100,86
7287,107
13340,5
7173,5
8890,26
11190,102
3499,18
6276,19
10409,62
431,33
12107,70
10596,117
12599,7
1685,64
2368,94
6000,84
14481,95
15293,10
9709,65
2808,100
7593,69
13083,56
7331,69
4478,9
11269,102
12678,7
13074,7
1222,10
9166,82
107,94
13321,113
7388,51
12393,23
3057,23
3076,36
8007,59
7544,69
10899,47
8920,26
13034,56
7282,69
11074,48
4388,8
12194,79
14288,50
1173,10
13050,0
13272,113
1319,64
4626,65
5264,56
2034,46
7154,5
4408,71
10850,47
13351,113
10285,9
13247,1
8659,106
13948,103
12819,23
4980,4
2745,57
2349,57
5477,56
13383,65
11729,100
7574,69
1825,57
7775,59
3064,39
7312,69
10970,48
13575,6
14579,91
11384,102
1203,10
12898,23
1349,64
5556,56
2020,3
8214,106
10487,79
15052,45
9587,88
13568,3
12416,4
11942,100
541,39
4834,71
10921,48
11303,113
10155,20
10315,9
2555,54
2334,55
10889,15
8184,119
2513,57
9359,86
14084,4
14827,48
7342,69
3269,40
4389,71
11254,113
2413,55
252,57
5560,67
12129,47
14209,120
5458,56
8235,57
10852,69
10048,15
6853,26
14778,48
10865,8
13556,6
6641,106
1071,96
13478,86
8949,43
6437,47
2364,55
2920,7
12939,37
2543,57
11139,18
14468,7
15156,115
4259,82
11284,113
10962,62
3130,2
2638,65
1022,96
5934,106
12335,44
428,111
6388,47
14808,48
3834,91
14706,0
6349,55
14262,23
6409,106
6483,55
15468,94
8341,15
12462,4
11133,65
8420,79
13984,15
6339,47
12330,50
5203,8
6020,1
7095,30
249,1
11806,50
918,96
3160,2
13843,12
10111,47
5964,106
111,67
12103,7
1943,38
5298,16
6418,47
11745,70
12323,47
13880,79
14665,120
13341,30
3322,0
2859,10
388,52
7253,94
7308,30
8984,13
10085,31
10646,98
6150,3
11568,114
11964,114
3111,2
13755,84
5351,27
14167,28
4671,39
14256,67
8086,31
15433,113
13292,30
7351,107
7507,95
15028,64
6129,65
6330,55
10537,47
2001,100
12149,15
2928,2
8322,15
12350,5
3074,56
5228,78
3428,59
8299,31
5219,29
14102,20
3928,116
4625,44
15442,54
7054,5
6355,4
12227,56
6415,55
6179,7
4904,102
1924,38
12521,8
8116,31
2405,82
9108,62
10113,106
355,117
12339,4
7005,5
1642,59
4011,6
1507,100
13202,113
1237,10
14000,93
1383,64
538,9
8449,96
1121,64
3779,114
12012,23
7332,107
1542,57
7488,95
7084,5
10638,112
12510,7
1954,38
6183,18
6926,62
1200,64
6186,23
1334,64
12977,116
13734,95
14768,86
3909,116
6741,16
10800,110
12687,54
11531,100
7035,5
794,56
4041,6
1014,59
4784,50
4825,51
6160,7
4885,102
4522,50
13407,114
6399,23
6877,62
8097,31
2185,55
8479,96
12840,3
4337,4
7114,5
7812,47
4964,102
13018,9
965,59
12319,8
13183,113
13403,116
6075,84
13532,1
2921,96
7907,55
1785,57
10362,5
12791,3
4255,56
7065,5
8622,37
8782,26
4453,71
12111,15
1044,59
4291,9
2238,39
1137,21
4915,102
5177,102
6164,18
13611,1
8308,106
6907,62
2752,31
7389,65
10572,0
12898,65
1315,64
8065,119
14194,93
14749,86
5910,101
4587,7
12553,67
1474,57
7016,5
7759,49
14624,91
13213,113
13824,1
5785,106
1394,64
2428,55
14783,84
12775,116
10292,67
10378,107
12821,3
4285,56
4841,8
11214,113
3363,40
4483,71
7939,101
9414,94
10630,62
4945,102
690,96
13775,1
1662,0
4977,54
8673,96
7888,55
10269,56
10343,5
1504,57
10422,69
11542,100
12858,6
14415,38
141,39
5650,39
13735,50
4709,10
903,96
5292,65
5815,106
2353,2
9189,97
10727,116
7370,65
4868,3
12879,65
13946,4
4395,79
14689,48
5148,57
1717,57
3159,102
4248,29
7025,30
14471,54
720,96
12552,84
11014,65
13543,1
6482,47
1953,4
2409,55
7918,55
34,34
8441,59
13561,18
13721,7
8358,61
3688,79
2265,10
10873,62
11351,101
2411,64
9436,95
933,96
2545,64
671,96
4100,23
4463,75
5979,106
8274,67
8871,57
10891,116
4077,39
11157,6
4801,70
7055,30
11666,112
6058,106
10958,62
9387,95
14258,67
11104,116
8487,67
9170,97
9681,47
2700,59
4290,39
13316,79
3154,0
11194,9
7006,30
2295,10
3938,82
7140,30
2033,10
9466,95
3535,106
10641,62
8566,67
7822,64
8304,67
8901,57
9498,47
10995,65
3331,47
11196,55
13133,79
4107,39
3047,59
1691,17
5227,70
7522,31
3353,102
4602,18
5636,9
9038,62
11145,9
11448,10
11613,114
14123,0
9197,55
914,96
5826,106
8517,67
4840,75
652,96
7658,77
3940,47
27,7
9251,62
4058,39
9333,101
7036,30
7170,30
12302,43
6939,97
3623,47
5254,65
6415,97
4734,29
2681,59
9546,101
124,61
7235,95
11643,114
9227,55
8186,88
944,96
15243,10
8547,67
11238,65
2936,56
8285,67
6224,7
8882,57
3197,60
9680,37
3739,114
2894,59
12288,0
7448,95
14359,24
9178,55
9238,106
1814,100
7815,37
8498,67
15418,45
6175,7
3618,9
11508,10
15219,64
10412,107
10627,32
12151,116
10250,45
4319,56
13579,34
6774,43
12242,5
12921,34
12940,47
15180,109
846,59
5832,18
5596,7
14178,70
2144,96
7452,106
7216,95
11459,10
1404,57
12598,54
13457,44
9342,55
8528,67
503,70
663,59
13056,114
12660,114
1103,102
14713,84
2223,96
9795,0
15365,10
392,10
10598,95
12434,67
5073,87
6630,119
8843,78
2590,38
5009,102
1910,50
2648,16
12144,5
614,59
14324,16
15316,10
15388,115
5584,10
6563,65
12864,65
7204,98
6581,119
7192,7
14217,38
5714,39
6378,19
14363,92
6598,59
3719,10
9825,0
6019,86
1864,55
15413,64
2125,96
1385,57
9310,79
4411,8
10025,61
484,70
341,21
6769,62
15346,10
9776,0
10203,67
10337,67
11135,47
4490,8
5973,91
2382,102
15207,80
11977,70
1891,50
9855,0
4480,0
3432,74
6049,86
14425,44
15297,10
11128,44
2155,96
7986,110
8060,96
7738,45
13349,56
11549,37
3569,79
14006,97
4281,56
12903,6
3307,79
4441,8
15024,80
1970,50
514,70
2085,0
6799,62
2525,43
10450,65
11207,44
9806,0
8053,56
2409,97
4663,57
10463,4
13240,5
2106,59
8011,59
4816,70
1366,57
11225,98
306,40
11385,50
13419,7
14379,49
4392,8
5875,91
1761,61
5677,106
1604,114
6079,86
12476,23
1998,4
13197,79
10184,67
7768,45
13673,45
2038,46
4471,8
12712,7
6382,43
12951,23
10802,116
2555,43
6247,84
10700,68
3487,23
4681,3
6250,89
2532,59
7967,110
11195,47
11792,37
7578,69
11530,37
7201,82
4422,8
6461,43
15079,29
14661,41
3071,44
13802,51
3568,96
6345,97
7916,64
8480,106
6243,86
2566,57
1733,56
8034,56
9591,88
8180,110
10766,55
12442,38
11105,9
12307,79
15218,80
4239,8
10581,9
13377,23
1566,64
8349,67
6060,86
13816,70
3279,114
4452,8
4493,9
3263,106
10794,9
12377,30
11974,54
6289,94
3947,21
2858,57
4575,78
2992,57
9621,88
553,51
7559,69
317,40
8660,50
10611,9
6645,106
10658,84
12851,34
14165,28
275,43
3052,44
7622,88
2589,54
8461,106
9521,86
4829,79
5044,4
9177,47
15165,45
2547,57
7280,95
11710,102
10053,95
4423,71
6259,43
12004,54
10130,86
15061,109
9651,88
3242,60
5451,18
430,38
9463,37
15373,115
11367,113
803,54
11097,23
6439,95
13774,86
13841,76
8753,106
6155,107
6733,47
15067,45
11798,70
15153,48
11888,0
3968,56
5088,87
11230,0
96,54
14931,120
4549,38
11749,70
14842,48
13827,70
3722,0
14383,22
11430,61
351,51
6705,106
11309,0
15,65
7536,34
12362,4
5023,79
11585,83
9706,0
5036,18
3921,102
9840,0
2639,9
14898,64
7355,107
11918,0
228,65
6541,119
4777,23
5118,87
6656,106
6730,55
5520,67
7633,88
12239,55
12996,34
492,111
11779,70
11920,9
3551,10
9423,62
5450,8
1,22
2838,74
4629,44
6413,55
6005,1
7466,96
4594,23
10546,98
821,57
7526,110
8746,79
3511,59
443,111
9736,0
12735,114
3877,116
14928,64
10332,31
13887,97
6686,106
8854,26
9275,56
2214,102
376,57
12563,7
13683,38
6396,7
10689,39
5326,93
15039,80
14004,93
12218,9
8594,72
8713,23
10592,106
11371,73
13002,54
7317,94
11739,11
6899,106
1109,56
7336,107
12422,4
12556,4
14879,64
15118,80
14942,120
5575,16
7614,51
6191,19
1741,40
11383,83
7847,30
6094,86
4872,44
6248,1
7167,5
8683,36
716,17
8386,15
11896,79
12593,7
14513,91
13236,113
6164,7
1283,64
3611,10
14034,93
1417,64
9717,0
176,9
5314,96
3858,116
5448,96
10797,107
11711,33
14909,64
38,75
13271,107
7118,5
2278,100
8835,26
101,94
4968,102
6603,84
7382,51
13287,51
9013,32
12891,51
12965,0
11413,83
14509,93
3763,0
9580,116
8694,23
14499,85
1789,57
11008,34
7276,69
3344,16
1833,100
14543,91
15099,80
1167,10
15434,70
1709,64
14064,93
13615,1
14298,31
1447,64
3004,96
7393,65
8131,31
5392,56
6171,23
6787,26
1766,46
4591,7
8254,101
4811,47
697,17
4274,71
4998,102
12574,7
361,31
8391,106
12813,23
8129,106
1398,64
1921,105
2081,57
3055,34
8464,96
13610,44
15005,14
7099,5
14446,50
14573,91
5266,38
13224,8
2057,114
6424,95
13645,1
8994,32
12946,0
10656,117
5422,56
8080,106
2013,44
8677,96
5361,46
7178,5
1770,57
5380,59
11297,113
12169,79
14524,91
5028,102
5162,102
13858,1
13844,103
726,21
1282,10
8233,55
9193,97
2462,55
2985,96
7374,65
2768,98
4399,79
4352,4
7129,5
11248,113
10100,20
13837,63
287,95
7367,62
9024,32
11982,108
1245,64
14029,4
10042,15
4216,79
2196,57
1800,57
5336,110
3376,102
3536,91
4785,7
10019,31
8682,39
13071,8
14554,91
10877,62
8943,43
10715,0
5849,106
5090,54
3015,96
7404,65
9517,86
11289,6
4429,79
5549,110
3455,102
8691,7
7059,30
12312,104
10956,62
15144,41
5928,106
5465,116
754,96
3008,56
11626,42
3068,107
2705,55
2309,55
3751,100
9174,97
2443,55
11368,6
4642,79
11805,44
11868,100
3406,102
7272,30
7217,94
4856,8
7652,22
269,54
15456,20
10081,20
10745,0
967,96
571,96
8570,67
13837,76
6710,34
2959,56
14112,15
3179,59
1938,4
4459,79
10386,67
7089,30
8082,20
3357,102
10396,31
8343,61
10000,31
11483,114
3038,56
5696,106
11078,65
5830,106
9204,97
6628,86
4190,39
2734,59
8161,20
8524,72
4525,29
7899,20
13749,84
7040,30
5020,8
11259,113
3831,106
12945,30
3105,2
9500,95
15125,41
601,96
5909,106
8600,67
12829,84
8371,15
3190,46
7760,90
110,7
4007,39
416,50
5798,9
8456,59
7119,30
3387,102
4636,18
10030,31
352,65
3139,0
11647,114
5238,86
6050,1
948,96
14396,16
8551,67
14864,121
2940,56
11999,7
3743,114
240,9
8165,31
7070,30
7848,95
11860,114
9981,31
2097,10
9370,106
12254,4
41,65
11321,65
14416,116
3019,56
8401,15
10555,37
14452,69
9259,9
8505,72
9102,62
7531,95
9236,62
10497,32
7269,95
11939,114
10631,32
3303,0
120,65
978,59
8581,67
6520,7
8319,67
7741,90
14458,5
14444,70
3988,39
8195,31
397,50
4122,39
7482,95
3294,116
10811,84
825,2
13461,44
6334,2
12124,15
14639,16
9231,68
8398,67
8532,67
6471,7
9726,47
786,10
6209,7
13738,29
14079,93
2227,96
7695,95
7299,95
2065,34
4701,96
205,1
7029,5
788,56
10941,86
8847,78
1008,59
11417,15
4879,102
6128,18
283,69
880,59
5013,102
121,7
6651,59
8786,68
5809,9
12514,62
8486,72
